Number of Images: 2
opening  /proj3/Slimer/Slimer_mk2/7_10_2013/no_source_7_10_2013_200msec/no_source_7_10_2013_200msec001t11118.tif
opening  /proj3/Slimer/Slimer_mk2/7_10_2013/no_source_7_10_2013_200msec/no_source_7_10_2013_200msec001t01118.tif
preparing to cycle
DBSCAN maxCounts: 0.0
DBSCAN maxCounts: 0.0
done with cycle
         11305648 function calls (11301641 primitive calls) in 55.320 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 fama_macbeth.py:29(FamaMacBeth)
        1    0.000    0.000    0.000    0.000 fastica_.py:341(FastICA)
        1    0.000    0.000    0.000    0.000 fastica_.py:6(<module>)
        1    0.001    0.001    0.001    0.001 fftpack.py:32(<module>)
        1    0.014    0.014    0.507    0.507 figure.py:13(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:149(SubplotParams)
        1    0.000    0.000    0.000    0.000 figure.py:233(Figure)
        1    0.000    0.000    0.000    0.000 figure.py:49(AxesStack)
        1    0.005    0.005    0.089    0.089 figureoptions.py:8(<module>)
   117/40    0.000    0.000    0.013    0.000 file.py:1036(_getNode)
        7    0.000    0.000    0.008    0.001 file.py:1061(getNode)
        1    0.000    0.000    0.004    0.004 file.py:149(openFile)
        6    0.000    0.000    0.006    0.001 file.py:1498(__contains__)
       16    0.000    0.000    0.000    0.000 file.py:1597(_checkOpen)
       10    0.000    0.000    0.000    0.000 file.py:1607(_isWritable)
       10    0.000    0.000    0.000    0.000 file.py:1613(_checkWritable)
        9    0.000    0.000    0.000    0.000 file.py:1631(isUndoEnabled)
        1    0.020    0.020    0.046    0.046 file.py:18(<module>)
        1    0.000    0.000    0.107    0.107 file.py:2159(close)
       31    0.000    0.000    0.000    0.000 file.py:2280(_refNode)
       31    0.000    0.000    0.000    0.000 file.py:2293(_unrefNode)
       22    0.000    0.000    0.000    0.000 file.py:2306(_killNode)
        1    0.000    0.000    0.000    0.000 file.py:233(_AliveNodes)
       22    0.000    0.000    0.000    0.000 file.py:2331(_reviveNode)
        1    0.000    0.000    0.000    0.000 file.py:236(__init__)
       87    0.000    0.000    0.000    0.000 file.py:248(__getitem__)
       30    0.000    0.000    0.000    0.000 file.py:255(__setitem__)
        1    0.000    0.000    0.000    0.000 file.py:271(_DeadNodes)
        1    0.000    0.000    0.000    0.000 file.py:276(_NoDeadNodes)
        1    0.000    0.000    0.000    0.000 file.py:285(_NodeDict)
        1    0.000    0.000    0.000    0.000 file.py:303(File)
        1    0.000    0.000    0.004    0.004 file.py:456(__init__)
        1    0.000    0.000    0.000    0.000 file.py:553(__getRootGroup)
        1    0.000    0.000    0.000    0.000 filters.py:11(<module>)
        1    0.000    0.000    0.000    0.000 filters.py:171(_unpack)
        3    0.000    0.000    0.000    0.000 filters.py:237(__init__)
        1    0.000    0.000    0.000    0.000 filters.py:48(Filters)
        1    0.000    0.000    0.000    0.000 financial.py:8(<module>)
        1    0.002    0.002    0.003    0.003 fitpack.py:23(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1083(RectSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:277(InterpolatedUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:347(LSQUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:440(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 fitpack2.py:514(BivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:589(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:64(UnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:646(LSQBivariateSpline)
        1    0.000    0.000    0.001    0.001 fitpack2.py:7(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:718(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:804(SphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:861(SmoothSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:951(LSQSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fixes.py:5(<module>)
        3    0.000    0.000    0.000    0.000 flavor.py:117(array_of_flavor2)
        4    0.000    0.000    0.000    0.000 flavor.py:184(flavor_of)
        3    0.000    0.000    0.000    0.000 flavor.py:204(array_of_flavor)
        1    0.000    0.000    0.000    0.000 flavor.py:269(_register_aliases)
        1    0.000    0.000    0.000    0.000 flavor.py:277(_register_descriptions)
        1    0.000    0.000    0.000    0.000 flavor.py:282(_register_identifiers)
        1    0.000    0.000    0.000    0.000 flavor.py:288(_register_converters)
        1    0.000    0.000    0.000    0.000 flavor.py:308(_register_all)
        1    0.000    0.000    0.000    0.000 flavor.py:364(_is_python)
        4    0.000    0.000    0.000    0.000 flavor.py:369(_is_numpy)
        4    0.000    0.000    0.000    0.000 flavor.py:389(_numpy_contiguous)
        3    0.000    0.000    0.000    0.000 flavor.py:392(conv_to_numpy)
        3    0.000    0.000    0.000    0.000 flavor.py:401(_conv_numpy_to_numpy)
        1    0.008    0.008    0.009    0.009 flavor.py:46(<module>)
        1    0.002    0.002    0.002    0.002 flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.002    0.002    0.007    0.007 fnmatch.py:45(filter)
        1    0.000    0.000    0.000    0.000 fnmatch.py:81(translate)
        1    0.004    0.004    0.044    0.044 font_manager.py:21(<module>)
        1    0.000    0.000    0.000    0.000 font_manager.py:347(FontEntry)
        1    0.000    0.000    0.000    0.000 font_manager.py:590(FontProperties)
        1    0.000    0.000    0.008    0.008 font_manager.py:933(pickle_load)
        1    0.000    0.000    0.000    0.000 font_manager.py:942(FontManager)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:39(FontconfigPatternParser)
        1    0.003    0.003    0.025    0.025 fontconfig_pattern.py:7(<module>)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:74(__init__)
        1    0.000    0.000    0.000    0.000 forking.py:114(Popen)
        1    0.000    0.000    0.000    0.000 forking.py:35(<module>)
        1    0.000    0.000    0.000    0.000 forking.py:60(ForkingPickler)
        4    0.000    0.000    0.000    0.000 forking.py:63(register)
        1    0.000    0.000    0.000    0.000 format.py:1057(ExcelCell)
        1    0.000    0.000    0.000    0.000 format.py:1079(ExcelFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1324(GenericArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:136(<module>)
        1    0.000    0.000    0.000    0.000 format.py:1378(FloatArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1438(IntArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1451(Datetime64Formatter)
        1    0.000    0.000    0.000    0.000 format.py:1470(Timedelta64Formatter)
        1    0.000    0.000    0.000    0.000 format.py:1646(detect_console_encoding)
        1    0.000    0.000    0.000    0.000 format.py:1714(EngFormatter)
        2    0.000    0.000    0.000    0.000 format.py:173(read_magic)
        1    0.000    0.000    0.000    0.000 format.py:191(TableFormatter)
        1    0.001    0.001    0.001    0.001 format.py:205(DataFrameFormatter)
        2    0.000    0.000    0.035    0.018 format.py:288(read_array_header_1_0)
        1    0.012    0.012    0.049    0.049 format.py:3(<module>)
        2    0.000    0.000    0.041    0.021 format.py:415(read_array)
        1    0.000    0.000    0.000    0.000 format.py:498(HTMLFormatter)
        1    0.000    0.000    0.000    0.000 format.py:69(SeriesFormatter)
        1    0.000    0.000    0.000    0.000 format.py:786(CSVFormatter)
        1    0.000    0.000    0.000    0.000 format_stack.py:12(<module>)
        1    0.000    0.000    0.000    0.000 formlayout.py:129(ColorLayout)
        1    0.000    0.000    0.000    0.000 formlayout.py:183(FontLayout)
        1    0.000    0.000    0.000    0.000 formlayout.py:231(FormWidget)
        1    0.002    0.002    0.084    0.084 formlayout.py:34(<module>)
        1    0.000    0.000    0.000    0.000 formlayout.py:356(FormComboWidget)
        1    0.000    0.000    0.000    0.000 formlayout.py:384(FormTabWidget)
        1    0.000    0.000    0.000    0.000 formlayout.py:409(FormDialog)
        1    0.000    0.000    0.000    0.000 formlayout.py:74(ColorButton)
        1    0.003    0.003    0.057    0.057 frame.py:10(<module>)
        1    0.000    0.000    0.000    0.000 frame.py:185(DataConflictError)
       27    0.000    0.000    0.000    0.000 frame.py:192(_arith_method)
        1    0.000    0.000    0.000    0.000 frame.py:2009(__setattr__)
        6    0.000    0.000    0.000    0.000 frame.py:246(_flex_comp_method)
        1    0.000    0.000    0.000    0.000 frame.py:2533(reindex_axis)
        1    0.000    0.000    0.000    0.000 frame.py:26(_SparseMockBlockManager)
        1    0.000    0.000    0.000    0.000 frame.py:2612(_reindex_columns)
        1    0.000    0.000    0.000    0.000 frame.py:2619(_reindex_with_indexers)
        6    0.000    0.000    0.000    0.000 frame.py:313(_comp_method)
        1    0.001    0.001    0.001    0.001 frame.py:335(DataFrame)
        3    0.000    0.000    0.000    0.000 frame.py:381(<genexpr>)
        2    0.000    0.000    0.002    0.001 frame.py:383(__init__)
        1    0.000    0.000    0.000    0.000 frame.py:4(<module>)
        1    0.000    0.000    0.000    0.000 frame.py:463(_init_mgr)
        1    0.000    0.000    0.002    0.002 frame.py:477(_init_dict)
        1    0.000    0.000    0.002    0.002 frame.py:5321(_arrays_to_mgr)
        1    0.000    0.000    0.000    0.000 frame.py:5340(extract_index)
        1    0.000    0.000    0.001    0.001 frame.py:5561(_homogenize)
        1    0.000    0.000    0.000    0.000 frame.py:58(SparseDataFrame)
        1    0.000    0.000    0.000    0.000 frame.py:580(axes)
        1    0.003    0.003    0.010    0.010 frequencies.py:1(<module>)
       13    0.000    0.000    0.000    0.000 frequencies.py:1110(<genexpr>)
        8    0.000    0.000    0.000    0.000 frequencies.py:1113(<genexpr>)
       13    0.000    0.000    0.000    0.000 frequencies.py:1114(<genexpr>)
        1    0.000    0.000    0.000    0.000 frequencies.py:15(FreqGroup)
        1    0.000    0.000    0.000    0.000 frequencies.py:27(Resolution)
       55    0.000    0.000    0.000    0.000 frequencies.py:366(<genexpr>)
        1    0.001    0.001    0.001    0.001 frequencies.py:615(_period_alias_dictionary)
        1    0.000    0.000    0.000    0.000 frequencies.py:772(_FrequencyInferer)
      878    0.004    0.000    2.902    0.003 fromnumeric.py:1299(compress)
        2    0.000    0.000    0.001    0.000 fromnumeric.py:1422(sum)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:1547(alltrue)
     2024    0.003    0.000    0.023    0.000 fromnumeric.py:1563(any)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1643(all)
        2    0.000    0.000    0.001    0.000 fromnumeric.py:1847(amax)
        1    0.001    0.001    0.001    0.001 fromnumeric.py:2(<module>)
       47    0.000    0.000    0.002    0.000 fromnumeric.py:2022(prod)
     1319    0.007    0.000    4.311    0.003 fromnumeric.py:2405(mean)
        2    0.000    0.000    0.057    0.029 fromnumeric.py:2491(std)
        2    0.000    0.000    0.003    0.001 fromnumeric.py:2592(var)
      479    0.001    0.000    0.009    0.000 fromnumeric.py:46(take)
        1    0.001    0.001    0.001    0.001 func_inspect.py:3(<module>)
        2    0.004    0.002    0.007    0.003 function_base.py:1(<module>)
        4    0.000    0.000    0.000    0.000 function_base.py:1206(trim_zeros)
        1    0.000    0.000    0.000    0.000 function_base.py:1706(vectorize)
      393    0.002    0.000    0.002    0.000 function_base.py:1819(__init__)
      271    0.010    0.000    0.012    0.000 function_base.py:3220(add_newdoc)
        6    0.000    0.000    0.000    0.000 function_base.py:6(linspace)
        1    0.001    0.001    0.001    0.001 functions.py:3(<module>)
       13    0.000    0.000    0.000    0.000 functions.py:60(zeros)
       27    0.000    0.000    0.000    0.000 functools.py:17(update_wrapper)
       27    0.000    0.000    0.000    0.000 functools.py:39(wraps)
        1    0.000    0.000    0.000    0.000 future.py:16(FutureParser)
        1    0.000    0.000    0.000    0.000 future.py:3(<module>)
        1    0.000    0.000    0.000    0.000 future.py:47(BadFutureParser)
        1    0.000    0.000    0.000    0.000 generic.py:13(PandasError)
        1    0.000    0.000    0.000    0.000 generic.py:17(PandasObject)
        3    0.000    0.000    0.000    0.000 generic.py:25(<genexpr>)
        1    0.000    0.000    0.000    0.000 generic.py:3(<module>)
        2    0.000    0.000    0.000    0.000 generic.py:37(_get_axis_number)
        1    0.000    0.000    0.000    0.000 generic.py:494(NDFrame)
        2    0.000    0.000    0.000    0.000 generic.py:508(__init__)
        1    0.000    0.000    0.000    0.000 generic.py:578(_clear_item_cache)
        1    0.000    0.000    0.000    0.000 generic.py:653(_consolidate_inplace)
        5    0.000    0.000    0.000    0.000 generic.py:67(_create_indexer)
      593    0.002    0.000    0.192    0.000 genericpath.py:15(exists)
        3    0.000    0.000    0.000    0.000 genericpath.py:26(isfile)
      204    0.001    0.000    0.029    0.000 genericpath.py:38(isdir)
      204    0.001    0.000    0.001    0.000 genericpath.py:85(_splitext)
        1    0.000    0.000    0.001    0.001 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:19(GeoAxes)
        1    0.000    0.000    0.000    0.000 geo.py:23(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:246(AitoffAxes)
        1    0.000    0.000    0.000    0.000 geo.py:249(AitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:297(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:325(HammerAxes)
        1    0.000    0.000    0.000    0.000 geo.py:328(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:370(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:405(MollweideAxes)
        1    0.000    0.000    0.000    0.000 geo.py:408(MollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:469(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:497(LambertAxes)
        1    0.000    0.000    0.000    0.000 geo.py:500(LambertTransform)
        1    0.000    0.000    0.000    0.000 geo.py:555(InvertedLambertTransform)
       24    0.000    0.000    0.000    0.000 getlimits.py:11(_frz)
        2    0.000    0.000    0.040    0.020 getlimits.py:124(_init)
        4    0.000    0.000    0.000    0.000 getlimits.py:145(<lambda>)
        2    0.000    0.000    0.000    0.000 getlimits.py:146(<lambda>)
       12    0.000    0.000    0.000    0.000 getlimits.py:147(<lambda>)
       10    0.000    0.000    0.000    0.000 getlimits.py:148(<lambda>)
